tool,target,url,api_status_code,target_status_code,response_ms,has_title,has_expected_content,title,content_type,success,error
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1471,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1534,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1757,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,2112,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,2117,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1408,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1659,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,2568,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1622,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1542,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1544,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,2194,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1646,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1574,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1587,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,2173,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,2193,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1520,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1417,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1511,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,2051,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1413,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1818,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,2387,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1330,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1391,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1542,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1866,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1721,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1950,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1625,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1206,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1723,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1995,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1225,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1886,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Walmart AirPod product page,https://www.walmart.com/ip/AirPods-Pro-2nd-generation-with-MagSafe-Case-USB-C/5689919121,200,200,1766,True,True,"Apple, Wireless Earbuds, AirPods Pro 2, Active Noise Cancellation - Walmart.com",text/html; charset=utf-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2070,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2395,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1733,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2073,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2128,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1754,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2140,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2049,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1907,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2276,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2011,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2453,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1866,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2957,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2182,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2002,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2155,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2011,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2439,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1866,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2102,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1816,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,3668,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,3084,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1894,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2338,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2003,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2348,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1885,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2151,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1817,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2554,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1749,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1989,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2266,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2238,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1984,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2182,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2115,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1855,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2065,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1860,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1944,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2051,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1973,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2557,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1770,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1923,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2589,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2512,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2093,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2325,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2110,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2741,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2470,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1984,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2988,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,3137,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2371,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2545,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,4361,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2100,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,3090,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,3083,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,3386,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2062,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2243,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1792,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1844,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2144,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1999,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1718,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2320,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2402,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2435,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2180,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2227,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2135,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1958,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1987,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2661,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2643,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2543,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2425,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1756,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1990,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1989,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2242,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2520,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2067,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2375,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2548,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2264,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2114,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1960,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,1737,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2282,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,3010,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,3036,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Amazon search results,https://www.amazon.com/s?k=wireless+mechanical+keyboard,200,200,2294,True,True,Amazon.com : wireless mechanical keyboard,text/html;charset=UTF-8,True,
browserbase,Python documentation,https://docs.python.org/3/,200,200,549,True,True,3.14.7 Documentation,text/html,True,
browserbase,Python documentation,https://docs.python.org/3/,200,200,529,True,True,3.14.7 Documentation,text/html,True,
browserbase,Python documentation,https://docs.python.org/3/,200,200,496,True,True,3.14.7 Documentation,text/html,True,
browserbase,Python documentation,https://docs.python.org/3/,200,200,535,True,True,3.14.7 Documentation,text/html,True,
browserbase,Python documentation,https://docs.python.org/3/,200,200,479,True,True,3.14.7 Documentation,text/html,True,
browserbase,Python documentation,https://docs.python.org/3/,200,200,502,True,True,3.14.7 Documentation,text/html,True,
browserbase,Python documentation,https://docs.python.org/3/,200,200,473,True,True,3.14.7 Documentation,text/html,True,
